"Lines" "Lon" "VehicleNumber" "Time" "Lat" "Brigade" "get_timestamp"
"1" "7" 21.055094 "1293+1294" "2022-03-23 20:21:57" 52.257046 "9" "2022-03-23 20:22:11"
"2" "7" 20.961838 "1403+1404" "2022-03-23 20:21:55" 52.194435 "5" "2022-03-23 20:22:11"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:21:56" 52.175987 "2" "2022-03-23 20:22:11"
"4" "7" 21.01265 "2091+2090" "2022-03-23 20:21:56" 52.23009 "7" "2022-03-23 20:22:11"
"5" "7" 20.98453 "3143" "2022-03-23 20:21:57" 52.220036 "1" "2022-03-23 20:22:11"
"6" "7" 20.944117 "3207" "2022-03-23 20:21:55" 52.176197 "3" "2022-03-23 20:22:11"
"7" "7" 21.059195 "3272" "2022-03-23 20:21:51" 52.258293 "8" "2022-03-23 20:22:11"
"1" "7" 21.055248 "1293+1294" "2022-03-23 20:22:18" 52.257095 "9" "2022-03-23 20:22:26"
"2" "7" 20.960955 "1403+1404" "2022-03-23 20:22:22" 52.19338 "5" "2022-03-23 20:22:26"
"3" "7" 20.943884 "1425+1426" "2022-03-23 20:22:23" 52.175987 "2" "2022-03-23 20:22:26"
"4" "7" 21.011229 "2091+2090" "2022-03-23 20:22:17" 52.229733 "7" "2022-03-23 20:22:26"
"5" "7" 20.985294 "3143" "2022-03-23 20:22:22" 52.220844 "1" "2022-03-23 20:22:26"
"6" "7" 20.944117 "3207" "2022-03-23 20:22:21" 52.176197 "3" "2022-03-23 20:22:26"
"7" "7" 21.058046 "3272" "2022-03-23 20:22:21" 52.257927 "8" "2022-03-23 20:22:26"
"1" "7" 21.051027 "1269+1270" "2022-03-23 20:22:33" 52.23925 "11" "2022-03-23 20:22:41"
"2" "7" 21.05572 "1293+1294" "2022-03-23 20:22:29" 52.257233 "9" "2022-03-23 20:22:41"
"3" "7" 20.960953 "1403+1404" "2022-03-23 20:22:32" 52.19338 "5" "2022-03-23 20:22:41"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:22:33" 52.175987 "2" "2022-03-23 20:22:41"
"5" "7" 21.009905 "2091+2090" "2022-03-23 20:22:28" 52.229454 "7" "2022-03-23 20:22:41"
"6" "7" 20.985298 "3143" "2022-03-23 20:22:32" 52.220856 "1" "2022-03-23 20:22:41"
"7" "7" 20.944117 "3207" "2022-03-23 20:22:32" 52.176197 "3" "2022-03-23 20:22:41"
"8" "7" 21.056921 "3272" "2022-03-23 20:22:31" 52.257595 "8" "2022-03-23 20:22:41"
"1" "7" 21.050888 "1269+1270" "2022-03-23 20:22:43" 52.239513 "11" "2022-03-23 20:22:56"
"2" "7" 21.056328 "1293+1294" "2022-03-23 20:22:39" 52.25742 "9" "2022-03-23 20:22:56"
"3" "7" 20.96048 "1403+1404" "2022-03-23 20:22:43" 52.19283 "5" "2022-03-23 20:22:56"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:22:43" 52.175987 "2" "2022-03-23 20:22:56"
"5" "7" 21.008562 "2091+2090" "2022-03-23 20:22:38" 52.229164 "7" "2022-03-23 20:22:56"
"6" "7" 20.985294 "3143" "2022-03-23 20:22:42" 52.220886 "1" "2022-03-23 20:22:56"
"7" "7" 20.944117 "3207" "2022-03-23 20:22:42" 52.176197 "3" "2022-03-23 20:22:56"
"8" "7" 21.056293 "3272" "2022-03-23 20:22:41" 52.25741 "8" "2022-03-23 20:22:56"
"1" "7" 21.05067 "1269+1270" "2022-03-23 20:23:03" 52.239964 "11" "2022-03-23 20:23:12"
"2" "7" 21.057878 "1293+1294" "2022-03-23 20:22:55" 52.25791 "9" "2022-03-23 20:23:12"
"3" "7" 20.958675 "1403+1404" "2022-03-23 20:23:04" 52.190777 "5" "2022-03-23 20:23:12"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:22:59" 52.175987 "2" "2022-03-23 20:23:12"
"5" "7" 21.005928 "2091+2090" "2022-03-23 20:23:04" 52.228596 "7" "2022-03-23 20:23:12"
"6" "7" 20.985796 "3143" "2022-03-23 20:23:02" 52.221447 "1" "2022-03-23 20:23:12"
"7" "7" 20.944117 "3207" "2022-03-23 20:23:03" 52.176197 "3" "2022-03-23 20:23:12"
"8" "7" 21.056229 "3272" "2022-03-23 20:23:01" 52.25737 "8" "2022-03-23 20:23:12"
"1" "7" 21.050163 "1269+1270" "2022-03-23 20:23:13" 52.240993 "11" "2022-03-23 20:23:27"
"2" "7" 21.059502 "1293+1294" "2022-03-23 20:23:16" 52.2582 "9" "2022-03-23 20:23:27"
"3" "7" 20.958529 "1403+1404" "2022-03-23 20:23:15" 52.190544 "5" "2022-03-23 20:23:27"
"4" "7" 20.943884 "1425+1426" "2022-03-23 20:23:15" 52.175987 "2" "2022-03-23 20:23:27"
"5" "7" 21.005924 "2091+2090" "2022-03-23 20:23:15" 52.228596 "7" "2022-03-23 20:23:27"
"6" "7" 20.986437 "3143" "2022-03-23 20:23:17" 52.22207 "1" "2022-03-23 20:23:27"
"7" "7" 20.944117 "3207" "2022-03-23 20:23:14" 52.176197 "3" "2022-03-23 20:23:27"
"8" "7" 21.055956 "3272" "2022-03-23 20:23:16" 52.257298 "8" "2022-03-23 20:23:27"
"1" "7" 21.049013 "1269+1270" "2022-03-23 20:23:38" 52.243343 "11" "2022-03-23 20:23:42"
"2" "7" 21.05972 "1293+1294" "2022-03-23 20:23:37" 52.25819 "9" "2022-03-23 20:23:42"
